Date,State,Confirmed,Total Confirmed,Recovered,Total_Recovered,Deceased,Total_Deceased
22-03-2020,Delhi,28,1,0,0,0,0
23-03-2020,Delhi,30,2,0,0,0,0
24-03-2020,Delhi,30,0,0,0,0,0
25-03-2020,Delhi,35,5,0,0,0,0
26-03-2020,Delhi,39,4,0,0,0,0
27-03-2020,Delhi,40,1,0,0,0,0
28-03-2020,Delhi,49,9,0,0,0,0
29-03-2020,Delhi,72,23,6,6,2,2
30-03-2020,Delhi,97,25,6,0,2,0
31-03-2020,Delhi,120,23,6,0,2,0
01-04-2020,Delhi,152,32,6,0,2,0
02-04-2020,Delhi,293,141,8,2,4,2
03-04-2020,Delhi,386,93,8,0,6,2
04-04-2020,Delhi,445,59,16,8,6,0
05-04-2020,Delhi,503,58,16,0,7,1
06-04-2020,Delhi,525,22,16,0,7,0
07-04-2020,Delhi,576,51,20,4,9,2
08-04-2020,Delhi,669,93,21,1,9,0
09-04-2020,Delhi,720,51,25,4,12,3
10-04-2020,Delhi,903,183,27,2,14,2
11-04-2020,Delhi,1069,166,27,0,19,5
12-04-2020,Delhi,1154,85,28,1,24,5
13-04-2020,Delhi,1510,356,31,3,28,4
14-04-2020,Delhi,1561,51,31,0,30,2
15-04-2020,Delhi,1578,17,41,10,32,2
16-04-2020,Delhi,1640,62,52,11,38,6
17-04-2020,Delhi,1707,67,72,20,42,4
18-04-2020,Delhi,1893,186,207,135,43,1
19-04-2020,Delhi,2003,110,290,83,45,2
20-04-2020,Delhi,2081,78,431,141,47,2
21-04-2020,Delhi,2156,75,611,180,47,0
22-04-2020,Delhi,2248,92,724,113,48,1
23-04-2020,Delhi,2376,128,808,84,50,2
24-04-2020,Delhi,2514,138,857,49,53,3
25-04-2020,Delhi,2625,111,869,12,54,1
26-04-2020,Delhi,2918,293,877,8,54,0
27-04-2020,Delhi,3108,190,877,0,54,0
28-04-2020,Delhi,3314,206,1078,201,54,0
29-04-2020,Delhi,3439,125,1092,14,56,2
30-04-2020,Delhi,3515,76,1094,2,59,3
01-05-2020,Delhi,3738,223,1167,73,61,2
02-05-2020,Delhi,4122,384,1256,89,64,3
03-05-2020,Delhi,4549,427,1362,106,64,0
04-05-2020,Delhi,4898,349,1431,69,64,0
05-05-2020,Delhi,5104,206,1468,37,64,0
06-05-2020,Delhi,5532,428,1542,74,65,1
07-05-2020,Delhi,5980,448,1931,389,66,1
08-05-2020,Delhi,6318,338,2020,89,68,2
09-05-2020,Delhi,6542,224,2020,0,68,0
10-05-2020,Delhi,6923,381,2069,49,73,5
11-05-2020,Delhi,7233,310,2129,60,73,0
12-05-2020,Delhi,7639,406,2512,383,86,13
13-05-2020,Delhi,7998,359,2858,346,106,20
14-05-2020,Delhi,8470,472,3045,187,115,9
15-05-2020,Delhi,8895,425,3518,473,123,8
16-05-2020,Delhi,9333,438,3926,408,129,6
17-05-2020,Delhi,9755,422,4202,276,148,19
18-05-2020,Delhi,10054,299,4485,283,160,12
19-05-2020,Delhi,10554,500,4750,265,166,6
20-05-2020,Delhi,11088,534,5192,442,176,10
21-05-2020,Delhi,11659,571,5567,375,194,18
22-05-2020,Delhi,12319,660,5897,330,208,14
23-05-2020,Delhi,12910,591,6267,370,231,23
24-05-2020,Delhi,13418,508,6540,273,261,30
25-05-2020,Delhi,14053,635,6771,231,276,15
26-05-2020,Delhi,14465,412,6954,183,288,12
27-05-2020,Delhi,15257,792,7264,310,303,15
28-05-2020,Delhi,16281,1024,7495,231,316,13
29-05-2020,Delhi,17386,1105,7846,351,398,82
30-05-2020,Delhi,18549,1163,8075,229,416,18
31-05-2020,Delhi,19844,1295,8478,403,473,57
01-06-2020,Delhi,20834,990,8746,268,523,50
02-06-2020,Delhi,22132,1298,9243,497,556,33
03-06-2020,Delhi,23645,1513,9542,299,615,59
04-06-2020,Delhi,25004,1359,9898,356,659,44
05-06-2020,Delhi,26334,1330,10315,417,708,49
06-06-2020,Delhi,27654,1320,10664,349,761,53
07-06-2020,Delhi,28936,1282,10999,335,812,51
08-06-2020,Delhi,29943,1007,11357,358,874,62
09-06-2020,Delhi,31309,1366,11861,504,905,31
10-06-2020,Delhi,32810,1501,12245,384,984,79
11-06-2020,Delhi,34687,1877,12731,486,1085,101
12-06-2020,Delhi,36824,2137,13398,667,1214,129
13-06-2020,Delhi,38958,2134,14945,1547,1271,57
14-06-2020,Delhi,41182,2224,15823,878,1327,56
15-06-2020,Delhi,42829,1647,16427,604,1400,73
16-06-2020,Delhi,44688,1859,16500,73,1837,437
17-06-2020,Delhi,47102,2414,17457,957,1904,67
18-06-2020,Delhi,49979,2877,21341,3884,1969,65
19-06-2020,Delhi,53116,3137,23569,2228,2035,66
20-06-2020,Delhi,56746,3630,31294,7725,2112,77
21-06-2020,Delhi,59746,3000,33013,1719,2175,63
22-06-2020,Delhi,62655,2909,36602,3589,2233,58
23-06-2020,Delhi,66602,3947,39313,2711,2301,68
24-06-2020,Delhi,70390,3788,41437,2124,2365,64
25-06-2020,Delhi,73780,3390,44765,3328,2429,64
26-06-2020,Delhi,77240,3460,47091,2326,2492,63
27-06-2020,Delhi,80188,2948,49301,2210,2558,66
28-06-2020,Delhi,83077,2889,52607,3306,2623,65
29-06-2020,Delhi,85161,2084,56235,3628,2680,57
30-06-2020,Delhi,87360,2199,58348,2113,2742,62
01-07-2020,Delhi,89802,2442,59992,1644,2803,61
02-07-2020,Delhi,92175,2373,63007,3015,2864,61
03-07-2020,Delhi,94695,2520,65624,2617,2923,59
04-07-2020,Delhi,97200,2505,68256,2632,3004,81
05-07-2020,Delhi,99444,2244,71339,3083,3067,63
06-07-2020,Delhi,100823,1379,72088,749,3115,48
07-07-2020,Delhi,102831,2008,74217,2129,3165,50
08-07-2020,Delhi,104864,2033,78199,3982,3213,48
09-07-2020,Delhi,107051,2187,82226,4027,3258,45
10-07-2020,Delhi,109140,2089,84694,2468,3300,42
11-07-2020,Delhi,110921,1781,87692,2998,3334,34
12-07-2020,Delhi,112494,1573,89968,2276,3371,37
13-07-2020,Delhi,113740,1246,91312,1344,3411,40
14-07-2020,Delhi,115346,1606,93236,1924,3446,35
15-07-2020,Delhi,116993,1647,95699,2463,3487,41
16-07-2020,Delhi,118645,1652,97693,1994,3545,58
17-07-2020,Delhi,120107,1462,99301,1608,3571,26
18-07-2020,Delhi,121582,1475,101274,1973,3597,26
19-07-2020,Delhi,122793,1211,103134,1860,3628,31
20-07-2020,Delhi,123747,954,104918,1784,3663,35
21-07-2020,Delhi,125096,1349,106118,1200,3690,27
22-07-2020,Delhi,126323,1227,107650,1532,3719,29
23-07-2020,Delhi,127364,1041,109065,1415,3745,26
24-07-2020,Delhi,128389,1025,110931,1866,3777,32
25-07-2020,Delhi,129531,1142,113068,2137,3806,29
26-07-2020,Delhi,130606,1075,114875,1807,3827,21
27-07-2020,Delhi,131219,613,116372,1497,3853,26
28-07-2020,Delhi,132275,1056,117507,1135,3881,28
29-07-2020,Delhi,133310,1035,118633,1126,3907,26
30-07-2020,Delhi,134403,1093,119724,1091,3936,29
31-07-2020,Delhi,135598,1195,120930,1206,3963,27
01-08-2020,Delhi,136716,1118,122131,1201,3989,26
02-08-2020,Delhi,137677,961,123317,1186,4004,15
03-08-2020,Delhi,138482,805,124254,937,4021,17
04-08-2020,Delhi,139156,674,125226,972,4033,12
05-08-2020,Delhi,140232,1076,126116,890,4044,11
06-08-2020,Delhi,141531,1299,127124,1008,4059,15
07-08-2020,Delhi,142723,1192,128232,1108,4082,23
08-08-2020,Delhi,144127,1404,129362,1130,4098,16
09-08-2020,Delhi,145427,1300,130587,1225,4111,13
10-08-2020,Delhi,146134,707,131657,1070,4131,20
11-08-2020,Delhi,147391,1257,132384,727,4139,8
12-08-2020,Delhi,148504,1113,133405,1021,4153,14
13-08-2020,Delhi,149460,956,134318,913,4167,14
14-08-2020,Delhi,150652,1192,135108,790,4178,11
15-08-2020,Delhi,151928,1276,136251,1143,4188,10
16-08-2020,Delhi,152580,652,137561,1310,4196,8
17-08-2020,Delhi,153367,787,138301,740,4214,18
18-08-2020,Delhi,154741,1374,139447,1146,4226,12
19-08-2020,Delhi,156139,1398,140767,1320,4235,9
20-08-2020,Delhi,157354,1215,141826,1059,4257,22
21-08-2020,Delhi,158604,1250,142908,1082,4270,13
22-08-2020,Delhi,160016,1412,144138,1230,4284,14
23-08-2020,Delhi,161466,1450,145388,1250,4300,16
24-08-2020,Delhi,162527,1061,146588,1200,4313,13
25-08-2020,Delhi,164071,1544,147743,1155,4330,17
26-08-2020,Delhi,165764,1693,148897,1154,4347,17
27-08-2020,Delhi,167604,1840,150027,1130,4369,22
28-08-2020,Delhi,169412,1808,151473,1446,4389,20
29-08-2020,Delhi,171366,1954,152922,1449,4404,15
30-08-2020,Delhi,173390,2024,154171,1249,4426,22
31-08-2020,Delhi,174748,1358,155678,1507,4444,18
01-09-2020,Delhi,177060,2312,156728,1050,4462,18
02-09-2020,Delhi,179569,2509,158586,1858,4481,19
03-09-2020,Delhi,182306,2737,160114,1528,4500,19
04-09-2020,Delhi,185220,2914,161865,1751,4513,13
05-09-2020,Delhi,188193,2973,163785,1920,4538,25
06-09-2020,Delhi,191449,3256,165973,2188,4567,29
07-09-2020,Delhi,193526,2077,168384,2411,4599,32
08-09-2020,Delhi,197135,3609,170140,1756,4618,19
09-09-2020,Delhi,201174,4039,172763,2623,4638,20
10-09-2020,Delhi,205482,4308,175400,2637,4666,28
11-09-2020,Delhi,209748,4266,178154,2754,4687,21
12-09-2020,Delhi,214069,4321,181295,3141,4715,28
13-09-2020,Delhi,218304,4235,184698,3403,4744,29
14-09-2020,Delhi,221533,3229,188072,3374,4770,26
15-09-2020,Delhi,225796,4263,191203,3131,4806,36
16-09-2020,Delhi,230269,4473,194516,3313,4839,33
17-09-2020,Delhi,234701,4432,198103,3587,4877,38
18-09-2020,Delhi,238828,4127,201671,3568,4907,30
19-09-2020,Delhi,242899,4071,205890,4219,4945,38
20-09-2020,Delhi,246711,3812,209632,3742,4982,37
21-09-2020,Delhi,249259,2548,213304,3672,5014,32
22-09-2020,Delhi,253075,3816,216401,3097,5051,37
23-09-2020,Delhi,256789,3714,220866,4465,5087,36
24-09-2020,Delhi,260623,3834,224375,3509,5123,36
25-09-2020,Delhi,264450,3827,228436,4061,5147,24
26-09-2020,Delhi,267822,3372,232912,4476,5193,46
27-09-2020,Delhi,271114,3292,236651,3739,5235,42
28-09-2020,Delhi,273098,1984,240703,4052,5272,37
29-09-2020,Delhi,276325,3227,243481,2778,5320,48
30-09-2020,Delhi,279715,3390,247446,3965,5361,41
01-10-2020,Delhi,282752,3037,250613,3167,5401,40
02-10-2020,Delhi,285672,2920,253784,3171,5438,37
03-10-2020,Delhi,287930,2258,257224,3440,5472,34
04-10-2020,Delhi,290613,2683,260350,3126,5510,38
05-10-2020,Delhi,292560,1947,263938,3588,5542,32
06-10-2020,Delhi,295236,2676,266935,2997,5581,39
07-10-2020,Delhi,298107,2871,270305,3370,5616,35
08-10-2020,Delhi,300833,2726,272948,2643,5653,37
09-10-2020,Delhi,303693,2860,276046,3098,5692,39
10-10-2020,Delhi,306559,2866,278812,2766,5740,48
11-10-2020,Delhi,309339,2780,281869,3057,5769,29
12-10-2020,Delhi,311188,1849,284844,2975,5809,40
13-10-2020,Delhi,314224,3036,286880,2036,5854,45
14-10-2020,Delhi,317548,3324,289747,2867,5898,44
15-10-2020,Delhi,321031,3483,292502,2755,5924,26
16-10-2020,Delhi,324459,3428,295699,3197,5946,22
17-10-2020,Delhi,327718,3259,298853,3154,5981,35
18-10-2020,Delhi,331017,3299,301716,2863,6009,28
19-10-2020,Delhi,333171,2154,304561,2845,6040,31
20-10-2020,Delhi,336750,3579,306747,2186,6081,41
21-10-2020,Delhi,340436,3686,310191,3444,6128,47
22-10-2020,Delhi,344318,3882,312918,2727,6163,35
23-10-2020,Delhi,348404,4086,316214,3296,6189,26
24-10-2020,Delhi,352520,4116,319828,3614,6225,36
25-10-2020,Delhi,356656,4136,323654,3826,6258,33
26-10-2020,Delhi,359488,2832,327390,3736,6312,54
27-10-2020,Delhi,364341,4853,330112,2722,6356,44
28-10-2020,Delhi,370014,5673,334240,4128,6396,40
29-10-2020,Delhi,375753,5739,338378,4138,6423,27
30-10-2020,Delhi,381644,5891,342811,4433,6470,47
31-10-2020,Delhi,386706,5062,347476,4665,6511,41
01-11-2020,Delhi,392370,5664,351635,4159,6562,51
02-11-2020,Delhi,396371,4001,356459,4824,6604,42
03-11-2020,Delhi,403096,6725,360069,3610,6652,48
